path,speaker,split
./data\training_data\wjm_frame37.npy,wjm,training_data
./data\training_data\wjm_frame38.npy,wjm,training_data
./data\training_data\wjm_frame39.npy,wjm,training_data
./data\training_data\wjm_frame40.npy,wjm,training_data
./data\training_data\wjm_frame41.npy,wjm,training_data
./data\training_data\wjm_frame42.npy,wjm,training_data
./data\training_data\wjm_frame43.npy,wjm,training_data
./data\training_data\wjm_frame44.npy,wjm,training_data
./data\training_data\wjm_frame45.npy,wjm,training_data
./data\training_data\wjm_frame46.npy,wjm,training_data
./data\training_data\wjm_frame47.npy,wjm,training_data
./data\training_data\wjm_frame48.npy,wjm,training_data
./data\training_data\wjm_frame49.npy,wjm,training_data
./data\training_data\wjm_frame50.npy,wjm,training_data
./data\training_data\wjm_frame51.npy,wjm,training_data
./data\training_data\wjm_frame52.npy,wjm,training_data
./data\training_data\wjm_frame53.npy,wjm,training_data
./data\training_data\wjm_frame54.npy,wjm,training_data
./data\training_data\wjm_frame55.npy,wjm,training_data
./data\training_data\wjm_frame56.npy,wjm,training_data
./data\training_data\wjm_frame57.npy,wjm,training_data
./data\training_data\wjm_frame58.npy,wjm,training_data
./data\training_data\wjm_frame59.npy,wjm,training_data
./data\training_data\wjm_frame60.npy,wjm,training_data
./data\training_data\wjm_frame61.npy,wjm,training_data
./data\training_data\wjm_frame62.npy,wjm,training_data
./data\training_data\wjm_frame63.npy,wjm,training_data
./data\training_data\wjm_frame64.npy,wjm,training_data
./data\training_data\wjm_frame65.npy,wjm,training_data
./data\training_data\wjm_frame66.npy,wjm,training_data
./data\training_data\wjm_frame67.npy,wjm,training_data
./data\training_data\wjm_frame68.npy,wjm,training_data
./data\training_data\wjm_frame69.npy,wjm,training_data
./data\training_data\wjm_frame70.npy,wjm,training_data
./data\training_data\wjm_frame71.npy,wjm,training_data
./data\training_data\wjm_frame72.npy,wjm,training_data
./data\training_data\wjm_frame73.npy,wjm,training_data
./data\training_data\wjm_frame74.npy,wjm,training_data
./data\training_data\wjm_frame75.npy,wjm,training_data
./data\training_data\wjm_frame76.npy,wjm,training_data
./data\training_data\wjm_frame77.npy,wjm,training_data
./data\training_data\wjm_frame78.npy,wjm,training_data
./data\training_data\wjm_frame79.npy,wjm,training_data
./data\training_data\wjm_frame80.npy,wjm,training_data
./data\training_data\wjm_frame81.npy,wjm,training_data
./data\training_data\wjm_frame82.npy,wjm,training_data
./data\training_data\wjm_frame83.npy,wjm,training_data
./data\training_data\wjm_frame84.npy,wjm,training_data
./data\training_data\wjm_frame85.npy,wjm,training_data
./data\training_data\wjm_frame86.npy,wjm,training_data
./data\training_data\wjm_frame87.npy,wjm,training_data
./data\training_data\wjm_frame88.npy,wjm,training_data
./data\training_data\wjm_frame89.npy,wjm,training_data
./data\training_data\wjm_frame90.npy,wjm,training_data
./data\training_data\wjm_frame91.npy,wjm,training_data
./data\training_data\wjm_frame92.npy,wjm,training_data
./data\training_data\wjm_frame93.npy,wjm,training_data
./data\training_data\wjm_frame94.npy,wjm,training_data
./data\training_data\wjm_frame95.npy,wjm,training_data
./data\training_data\wjm_frame96.npy,wjm,training_data
./data\training_data\wjm_frame97.npy,wjm,training_data
./data\training_data\wjm_frame98.npy,wjm,training_data
./data\training_data\wjm_frame99.npy,wjm,training_data
./data\training_data\wjm_frame100.npy,wjm,training_data
./data\training_data\wjm_frame101.npy,wjm,training_data
./data\training_data\wjm_frame102.npy,wjm,training_data
./data\training_data\wjm_frame103.npy,wjm,training_data
./data\training_data\wjm_frame104.npy,wjm,training_data
./data\training_data\wjm_frame105.npy,wjm,training_data
./data\training_data\wjm_frame106.npy,wjm,training_data
./data\training_data\wjm_frame107.npy,wjm,training_data
./data\training_data\wjm_frame108.npy,wjm,training_data
./data\training_data\wjm_frame109.npy,wjm,training_data
./data\training_data\wjm_frame110.npy,wjm,training_data
./data\training_data\wjm_frame111.npy,wjm,training_data
./data\training_data\wjm_frame112.npy,wjm,training_data
./data\training_data\wjm_frame113.npy,wjm,training_data
./data\training_data\wjm_frame114.npy,wjm,training_data
./data\training_data\wjm_frame115.npy,wjm,training_data
./data\training_data\wjm_frame116.npy,wjm,training_data
./data\training_data\wjm_frame117.npy,wjm,training_data
./data\training_data\wjm_frame118.npy,wjm,training_data
./data\training_data\wjm_frame119.npy,wjm,training_data
./data\training_data\wjm_frame120.npy,wjm,training_data
./data\training_data\wjm_frame121.npy,wjm,training_data
./data\training_data\wjm_frame122.npy,wjm,training_data
./data\training_data\wjm_frame123.npy,wjm,training_data
./data\training_data\wjm_frame124.npy,wjm,training_data
./data\training_data\wjm_frame125.npy,wjm,training_data
./data\training_data\wjm_frame126.npy,wjm,training_data
./data\training_data\wjm_frame127.npy,wjm,training_data
./data\training_data\wjm_frame128.npy,wjm,training_data
./data\training_data\wjm_frame129.npy,wjm,training_data
./data\training_data\wjm_frame130.npy,wjm,training_data
./data\training_data\wjm_frame131.npy,wjm,training_data
./data\training_data\wjm_frame132.npy,wjm,training_data
./data\training_data\wjm_frame133.npy,wjm,training_data
./data\training_data\wjm_frame134.npy,wjm,training_data
./data\training_data\wjm_frame135.npy,wjm,training_data
./data\training_data\wjm_frame136.npy,wjm,training_data
./data\training_data\wjm_frame137.npy,wjm,training_data
./data\training_data\wjm_frame138.npy,wjm,training_data
./data\training_data\wjm_frame139.npy,wjm,training_data
./data\training_data\wjm_frame140.npy,wjm,training_data
./data\training_data\wjm_frame141.npy,wjm,training_data
./data\training_data\wjm_frame142.npy,wjm,training_data
./data\training_data\wjm_frame143.npy,wjm,training_data
./data\training_data\wjm_frame144.npy,wjm,training_data
./data\training_data\wjm_frame145.npy,wjm,training_data
./data\training_data\wjm_frame146.npy,wjm,training_data
./data\training_data\wjm_frame147.npy,wjm,training_data
./data\training_data\wjm_frame148.npy,wjm,training_data
./data\training_data\wjm_frame149.npy,wjm,training_data
./data\training_data\wjm_frame150.npy,wjm,training_data
./data\training_data\wjm_frame151.npy,wjm,training_data
./data\training_data\wjm_frame152.npy,wjm,training_data
./data\training_data\wjm_frame153.npy,wjm,training_data
./data\training_data\wjm_frame154.npy,wjm,training_data
./data\training_data\wjm_frame155.npy,wjm,training_data
./data\training_data\wjm_frame156.npy,wjm,training_data
./data\training_data\wjm_frame157.npy,wjm,training_data
./data\training_data\wjm_frame158.npy,wjm,training_data
./data\training_data\wjm_frame159.npy,wjm,training_data
./data\training_data\wjm_frame160.npy,wjm,training_data
./data\training_data\wjm_frame161.npy,wjm,training_data
./data\training_data\wjm_frame162.npy,wjm,training_data
./data\training_data\wjm_frame163.npy,wjm,training_data
./data\training_data\wjm_frame164.npy,wjm,training_data
./data\training_data\wjm_frame165.npy,wjm,training_data
./data\training_data\wjm_frame166.npy,wjm,training_data
./data\training_data\wjm_frame167.npy,wjm,training_data
./data\training_data\wjm_frame168.npy,wjm,training_data
./data\training_data\wjm_frame169.npy,wjm,training_data
./data\training_data\wjm_frame170.npy,wjm,training_data
./data\training_data\wjm_frame171.npy,wjm,training_data
./data\training_data\wjm_frame172.npy,wjm,training_data
./data\training_data\wjm_frame173.npy,wjm,training_data
./data\training_data\wjm_frame174.npy,wjm,training_data
./data\training_data\wjm_frame175.npy,wjm,training_data
./data\training_data\wjm_frame176.npy,wjm,training_data
./data\training_data\wjm_frame177.npy,wjm,training_data
./data\training_data\wjm_frame178.npy,wjm,training_data
./data\training_data\wjm_frame179.npy,wjm,training_data
./data\training_data\wjm_frame180.npy,wjm,training_data
./data\training_data\wjm_frame181.npy,wjm,training_data
./data\training_data\wjm_frame182.npy,wjm,training_data
./data\training_data\wjm_frame183.npy,wjm,training_data
./data\training_data\wjm_frame184.npy,wjm,training_data
./data\training_data\wjm_frame185.npy,wjm,training_data
./data\training_data\wjm_frame186.npy,wjm,training_data
./data\training_data\wjm_frame187.npy,wjm,training_data
./data\training_data\wjm_frame188.npy,wjm,training_data
./data\training_data\wjm_frame189.npy,wjm,training_data
./data\training_data\wjm_frame190.npy,wjm,training_data
./data\training_data\wjm_frame191.npy,wjm,training_data
./data\training_data\wjm_frame192.npy,wjm,training_data
./data\training_data\wjm_frame193.npy,wjm,training_data
./data\training_data\wjm_frame194.npy,wjm,training_data
./data\training_data\wjm_frame195.npy,wjm,training_data
./data\training_data\wjm_frame196.npy,wjm,training_data
./data\training_data\wjm_frame197.npy,wjm,training_data
./data\training_data\wjm_frame198.npy,wjm,training_data
./data\training_data\wjm_frame199.npy,wjm,training_data
./data\training_data\wjm_frame200.npy,wjm,training_data
./data\training_data\wjm_frame201.npy,wjm,training_data
./data\training_data\wjm_frame202.npy,wjm,training_data
./data\training_data\wjm_frame203.npy,wjm,training_data
./data\training_data\wjm_frame204.npy,wjm,training_data
./data\training_data\wjm_frame205.npy,wjm,training_data
./data\training_data\wjm_frame206.npy,wjm,training_data
./data\training_data\wjm_frame207.npy,wjm,training_data
./data\training_data\wjm_frame208.npy,wjm,training_data
./data\training_data\wjm_frame209.npy,wjm,training_data
./data\training_data\wjm_frame210.npy,wjm,training_data
./data\training_data\wjm_frame211.npy,wjm,training_data
./data\training_data\wjm_frame212.npy,wjm,training_data
./data\training_data\wjm_frame213.npy,wjm,training_data
./data\training_data\wjm_frame214.npy,wjm,training_data
./data\training_data\wjm_frame215.npy,wjm,training_data
./data\training_data\wjm_frame216.npy,wjm,training_data
./data\training_data\wjm_frame217.npy,wjm,training_data
./data\training_data\wjm_frame218.npy,wjm,training_data
./data\training_data\wjm_frame219.npy,wjm,training_data
./data\training_data\wjm_frame220.npy,wjm,training_data
./data\training_data\wjm_frame221.npy,wjm,training_data
./data\training_data\wjm_frame222.npy,wjm,training_data
./data\training_data\wjm_frame223.npy,wjm,training_data
./data\training_data\wjm_frame224.npy,wjm,training_data
./data\training_data\wjm_frame225.npy,wjm,training_data
./data\training_data\wjm_frame226.npy,wjm,training_data
./data\training_data\wjm_frame227.npy,wjm,training_data
./data\training_data\wjm_frame228.npy,wjm,training_data
./data\training_data\wjm_frame229.npy,wjm,training_data
./data\training_data\wjm_frame230.npy,wjm,training_data
./data\training_data\wjm_frame231.npy,wjm,training_data
./data\training_data\wjm_frame232.npy,wjm,training_data
./data\training_data\wjm_frame233.npy,wjm,training_data
./data\training_data\wjm_frame234.npy,wjm,training_data
./data\training_data\wjm_frame235.npy,wjm,training_data
./data\training_data\wjm_frame236.npy,wjm,training_data
./data\training_data\wjm_frame237.npy,wjm,training_data
./data\training_data\wjm_frame238.npy,wjm,training_data
./data\training_data\wjm_frame239.npy,wjm,training_data
./data\training_data\wjm_frame240.npy,wjm,training_data
./data\training_data\wjm_frame241.npy,wjm,training_data
./data\training_data\wjm_frame242.npy,wjm,training_data
./data\training_data\wjm_frame243.npy,wjm,training_data
./data\training_data\wjm_frame244.npy,wjm,training_data
./data\training_data\wjm_frame245.npy,wjm,training_data
./data\training_data\wjm_frame246.npy,wjm,training_data
./data\training_data\wjm_frame247.npy,wjm,training_data
./data\training_data\wjm_frame248.npy,wjm,training_data
./data\training_data\wjm_frame249.npy,wjm,training_data
./data\training_data\wjm_frame250.npy,wjm,training_data
./data\training_data\wjm_frame251.npy,wjm,training_data
./data\training_data\wjm_frame252.npy,wjm,training_data
./data\training_data\wjm_frame253.npy,wjm,training_data
./data\training_data\wjm_frame254.npy,wjm,training_data
./data\training_data\wjm_frame255.npy,wjm,training_data
./data\training_data\wjm_frame256.npy,wjm,training_data
./data\training_data\wjm_frame257.npy,wjm,training_data
./data\training_data\wjm_frame258.npy,wjm,training_data
./data\training_data\wjm_frame259.npy,wjm,training_data
./data\training_data\wjm_frame260.npy,wjm,training_data
./data\training_data\wjm_frame261.npy,wjm,training_data
./data\training_data\wjm_frame262.npy,wjm,training_data
./data\training_data\wjm_frame263.npy,wjm,training_data
./data\training_data\wjm_frame264.npy,wjm,training_data
./data\training_data\wjm_frame265.npy,wjm,training_data
./data\training_data\wjm_frame266.npy,wjm,training_data
./data\training_data\wjm_frame267.npy,wjm,training_data
./data\training_data\wjm_frame268.npy,wjm,training_data
./data\training_data\wjm_frame269.npy,wjm,training_data
./data\training_data\wjm_frame270.npy,wjm,training_data
./data\training_data\wjm_frame271.npy,wjm,training_data
./data\training_data\wjm_frame272.npy,wjm,training_data
./data\training_data\wjm_frame273.npy,wjm,training_data
./data\training_data\wjm_frame274.npy,wjm,training_data
./data\training_data\wjm_frame275.npy,wjm,training_data
./data\training_data\wjm_frame276.npy,wjm,training_data
./data\training_data\wjm_frame277.npy,wjm,training_data
./data\training_data\wjm_frame278.npy,wjm,training_data
./data\training_data\wjm_frame279.npy,wjm,training_data
./data\training_data\wjm_frame280.npy,wjm,training_data
./data\training_data\wjm_frame281.npy,wjm,training_data
./data\training_data\wjm_frame282.npy,wjm,training_data
./data\training_data\wjm_frame283.npy,wjm,training_data
./data\training_data\wjm_frame284.npy,wjm,training_data
./data\training_data\wjm_frame285.npy,wjm,training_data
./data\training_data\wjm_frame286.npy,wjm,training_data
./data\training_data\wjm_frame287.npy,wjm,training_data
./data\training_data\wjm_frame288.npy,wjm,training_data
./data\training_data\wjm_frame289.npy,wjm,training_data
./data\training_data\wjm_frame290.npy,wjm,training_data
./data\training_data\wjm_frame291.npy,wjm,training_data
./data\training_data\wjm_frame292.npy,wjm,training_data
./data\training_data\wjm_frame293.npy,wjm,training_data
./data\training_data\wjm_frame294.npy,wjm,training_data
./data\training_data\wjm_frame295.npy,wjm,training_data
./data\training_data\wjm_frame296.npy,wjm,training_data
./data\training_data\wjm_frame297.npy,wjm,training_data
./data\training_data\wjm_frame298.npy,wjm,training_data
./data\training_data\wjm_frame299.npy,wjm,training_data
./data\training_data\wjm_frame300.npy,wjm,training_data
./data\training_data\wjm_frame301.npy,wjm,training_data
./data\training_data\wjm_frame302.npy,wjm,training_data
./data\training_data\wjm_frame303.npy,wjm,training_data
./data\training_data\wjm_frame304.npy,wjm,training_data
./data\training_data\wjm_frame305.npy,wjm,training_data
./data\training_data\wjm_frame306.npy,wjm,training_data
./data\training_data\wjm_frame307.npy,wjm,training_data
./data\training_data\wjm_frame308.npy,wjm,training_data
./data\training_data\wjm_frame309.npy,wjm,training_data
./data\training_data\wjm_frame310.npy,wjm,training_data
./data\training_data\wjm_frame311.npy,wjm,training_data
./data\training_data\wjm_frame312.npy,wjm,training_data
./data\training_data\wjm_frame313.npy,wjm,training_data
./data\training_data\wjm_frame314.npy,wjm,training_data
./data\training_data\wjm_frame315.npy,wjm,training_data
./data\training_data\wjm_frame316.npy,wjm,training_data
./data\training_data\wjm_frame317.npy,wjm,training_data
./data\training_data\wjm_frame318.npy,wjm,training_data
./data\training_data\wjm_frame319.npy,wjm,training_data
./data\training_data\wjm_frame320.npy,wjm,training_data
./data\training_data\wjm_frame321.npy,wjm,training_data
./data\training_data\wjm_frame322.npy,wjm,training_data
./data\training_data\wjm_frame323.npy,wjm,training_data
./data\training_data\wjm_frame324.npy,wjm,training_data
./data\training_data\wjm_frame325.npy,wjm,training_data
./data\training_data\wjm_frame326.npy,wjm,training_data
./data\training_data\wjm_frame327.npy,wjm,training_data
./data\training_data\wjm_frame328.npy,wjm,training_data
./data\training_data\wjm_frame329.npy,wjm,training_data
./data\training_data\wjm_frame330.npy,wjm,training_data
./data\training_data\wjm_frame331.npy,wjm,training_data
./data\training_data\wjm_frame332.npy,wjm,training_data
./data\training_data\wjm_frame333.npy,wjm,training_data
./data\training_data\wjm_frame334.npy,wjm,training_data
./data\training_data\wjm_frame335.npy,wjm,training_data
./data\training_data\wjm_frame336.npy,wjm,training_data
./data\training_data\wjm_frame337.npy,wjm,training_data
./data\training_data\wjm_frame338.npy,wjm,training_data
./data\training_data\wjm_frame339.npy,wjm,training_data
./data\training_data\wjm_frame340.npy,wjm,training_data
./data\training_data\wjm_frame341.npy,wjm,training_data
./data\training_data\wjm_frame342.npy,wjm,training_data
./data\training_data\wjm_frame343.npy,wjm,training_data
./data\training_data\wjm_frame344.npy,wjm,training_data
./data\training_data\wjm_frame345.npy,wjm,training_data
./data\training_data\wjm_frame346.npy,wjm,training_data
./data\training_data\wjm_frame347.npy,wjm,training_data
./data\training_data\wjm_frame348.npy,wjm,training_data
./data\training_data\wjm_frame349.npy,wjm,training_data
./data\training_data\wjm_frame350.npy,wjm,training_data
./data\training_data\wjm_frame351.npy,wjm,training_data
./data\training_data\wjm_frame352.npy,wjm,training_data
./data\training_data\wjm_frame353.npy,wjm,training_data
./data\training_data\wjm_frame354.npy,wjm,training_data
./data\training_data\wjm_frame355.npy,wjm,training_data
./data\training_data\wjm_frame356.npy,wjm,training_data
./data\training_data\wjm_frame357.npy,wjm,training_data
./data\training_data\wjm_frame358.npy,wjm,training_data
./data\training_data\wjm_frame359.npy,wjm,training_data
./data\training_data\wjm_frame360.npy,wjm,training_data
./data\training_data\wjm_frame361.npy,wjm,training_data
./data\training_data\wjm_frame362.npy,wjm,training_data
./data\training_data\wjm_frame363.npy,wjm,training_data
./data\training_data\wjm_frame364.npy,wjm,training_data
./data\training_data\wjm_frame365.npy,wjm,training_data
./data\training_data\wjm_frame366.npy,wjm,training_data
./data\training_data\wjm_frame367.npy,wjm,training_data
./data\training_data\wjm_frame368.npy,wjm,training_data
./data\training_data\wjm_frame369.npy,wjm,training_data
./data\training_data\wjm_frame370.npy,wjm,training_data
./data\training_data\wjm_frame371.npy,wjm,training_data
./data\training_data\wjm_frame372.npy,wjm,training_data
./data\training_data\wjm_frame373.npy,wjm,training_data
./data\training_data\wjm_frame374.npy,wjm,training_data
./data\training_data\wjm_frame375.npy,wjm,training_data
./data\training_data\wjm_frame376.npy,wjm,training_data
./data\training_data\wjm_frame377.npy,wjm,training_data
./data\training_data\wjm_frame378.npy,wjm,training_data
./data\training_data\wjm_frame379.npy,wjm,training_data
./data\training_data\wjm_frame380.npy,wjm,training_data
./data\training_data\wjm_frame381.npy,wjm,training_data
./data\training_data\wjm_frame382.npy,wjm,training_data
./data\training_data\wjm_frame383.npy,wjm,training_data
./data\training_data\wjm_frame384.npy,wjm,training_data
./data\training_data\wjm_frame385.npy,wjm,training_data
./data\training_data\wjm_frame386.npy,wjm,training_data
./data\training_data\wjm_frame387.npy,wjm,training_data
./data\training_data\wjm_frame388.npy,wjm,training_data
./data\training_data\wjm_frame389.npy,wjm,training_data
./data\training_data\wjm_frame390.npy,wjm,training_data
./data\training_data\wjm_frame391.npy,wjm,training_data
./data\training_data\wjm_frame392.npy,wjm,training_data
./data\training_data\wjm_frame393.npy,wjm,training_data
./data\training_data\wjm_frame394.npy,wjm,training_data
./data\training_data\wjm_frame395.npy,wjm,training_data
./data\training_data\wjm_frame396.npy,wjm,training_data
./data\training_data\wjm_frame397.npy,wjm,training_data
./data\training_data\wjm_frame398.npy,wjm,training_data
./data\training_data\wjm_frame399.npy,wjm,training_data
./data\training_data\wjm_frame400.npy,wjm,training_data
./data\training_data\wjm_frame401.npy,wjm,training_data
./data\training_data\wjm_frame402.npy,wjm,training_data
./data\training_data\wjm_frame403.npy,wjm,training_data
./data\training_data\wjm_frame404.npy,wjm,training_data
./data\training_data\wjm_frame405.npy,wjm,training_data
./data\training_data\wjm_frame406.npy,wjm,training_data
./data\training_data\wjm_frame407.npy,wjm,training_data
./data\training_data\wjm_frame408.npy,wjm,training_data
./data\training_data\wjm_frame409.npy,wjm,training_data
./data\training_data\wjm_frame410.npy,wjm,training_data
./data\training_data\wjm_frame411.npy,wjm,training_data
./data\training_data\wjm_frame412.npy,wjm,training_data
./data\training_data\wjm_frame413.npy,wjm,training_data
./data\training_data\wjm_frame414.npy,wjm,training_data
./data\training_data\wjm_frame415.npy,wjm,training_data
./data\training_data\wjm_frame416.npy,wjm,training_data
./data\training_data\wjm_frame0.npy,wjm,training_data
./data\training_data\wjm_frame1.npy,wjm,training_data
./data\training_data\wjm_frame2.npy,wjm,training_data
./data\training_data\wjm_frame3.npy,wjm,training_data
./data\training_data\wjm_frame4.npy,wjm,training_data
./data\training_data\wjm_frame5.npy,wjm,training_data
./data\training_data\wjm_frame6.npy,wjm,training_data
./data\training_data\wjm_frame7.npy,wjm,training_data
./data\training_data\wjm_frame8.npy,wjm,training_data
./data\training_data\wjm_frame9.npy,wjm,training_data
./data\training_data\wjm_frame10.npy,wjm,training_data
./data\training_data\wjm_frame11.npy,wjm,training_data
./data\training_data\wjm_frame12.npy,wjm,training_data
./data\training_data\wjm_frame13.npy,wjm,training_data
./data\training_data\wjm_frame14.npy,wjm,training_data
./data\training_data\wjm_frame15.npy,wjm,training_data
./data\training_data\wjm_frame16.npy,wjm,training_data
./data\training_data\wjm_frame17.npy,wjm,training_data
./data\training_data\wjm_frame18.npy,wjm,training_data
./data\training_data\wjm_frame19.npy,wjm,training_data
./data\training_data\wjm_frame20.npy,wjm,training_data
./data\training_data\wjm_frame21.npy,wjm,training_data
./data\training_data\wjm_frame22.npy,wjm,training_data
./data\training_data\wjm_frame23.npy,wjm,training_data
./data\training_data\wjm_frame24.npy,wjm,training_data
./data\training_data\wjm_frame25.npy,wjm,training_data
./data\training_data\wjm_frame26.npy,wjm,training_data
./data\training_data\wjm_frame27.npy,wjm,training_data
./data\training_data\wjm_frame28.npy,wjm,training_data
./data\training_data\wjm_frame29.npy,wjm,training_data
./data\training_data\wjm_frame30.npy,wjm,training_data
./data\training_data\wjm_frame31.npy,wjm,training_data
./data\training_data\wjm_frame32.npy,wjm,training_data
./data\training_data\wjm_frame33.npy,wjm,training_data
./data\training_data\wjm_frame34.npy,wjm,training_data
./data\training_data\wjm_frame35.npy,wjm,training_data
./data\training_data\wjm_frame36.npy,wjm,training_data
./data\training_data\wjm_frame37.npy,wjm,training_data
./data\training_data\wjm_frame38.npy,wjm,training_data
./data\training_data\wjm_frame39.npy,wjm,training_data
./data\training_data\wjm_frame40.npy,wjm,training_data
./data\training_data\wjm_frame41.npy,wjm,training_data
./data\training_data\wjm_frame42.npy,wjm,training_data
./data\training_data\wjm_frame43.npy,wjm,training_data
./data\training_data\wjm_frame44.npy,wjm,training_data
./data\training_data\wjm_frame45.npy,wjm,training_data
./data\training_data\wjm_frame46.npy,wjm,training_data
./data\training_data\wjm_frame47.npy,wjm,training_data
./data\training_data\wjm_frame48.npy,wjm,training_data
./data\training_data\wjm_frame49.npy,wjm,training_data
./data\training_data\wjm_frame50.npy,wjm,training_data
./data\training_data\wjm_frame51.npy,wjm,training_data
./data\training_data\wjm_frame52.npy,wjm,training_data
./data\training_data\wjm_frame53.npy,wjm,training_data
./data\training_data\wjm_frame54.npy,wjm,training_data
./data\training_data\wjm_frame55.npy,wjm,training_data
./data\training_data\wjm_frame56.npy,wjm,training_data
./data\training_data\wjm_frame57.npy,wjm,training_data
./data\training_data\wjm_frame58.npy,wjm,training_data
./data\training_data\wjm_frame59.npy,wjm,training_data
./data\training_data\wjm_frame60.npy,wjm,training_data
./data\training_data\wjm_frame61.npy,wjm,training_data
./data\training_data\wjm_frame62.npy,wjm,training_data
./data\training_data\wjm_frame63.npy,wjm,training_data
./data\training_data\wjm_frame64.npy,wjm,training_data
./data\training_data\wjm_frame65.npy,wjm,training_data
./data\training_data\wjm_frame66.npy,wjm,training_data
./data\training_data\wjm_frame67.npy,wjm,training_data
./data\training_data\wjm_frame68.npy,wjm,training_data
./data\training_data\wjm_frame69.npy,wjm,training_data
./data\training_data\wjm_frame70.npy,wjm,training_data
./data\training_data\wjm_frame71.npy,wjm,training_data
./data\training_data\wjm_frame72.npy,wjm,training_data
./data\training_data\wjm_frame73.npy,wjm,training_data
./data\training_data\wjm_frame74.npy,wjm,training_data
./data\training_data\wjm_frame75.npy,wjm,training_data
./data\training_data\wjm_frame76.npy,wjm,training_data
./data\training_data\wjm_frame77.npy,wjm,training_data
./data\training_data\wjm_frame78.npy,wjm,training_data
./data\training_data\wjm_frame79.npy,wjm,training_data
./data\training_data\wjm_frame80.npy,wjm,training_data
./data\training_data\wjm_frame81.npy,wjm,training_data
./data\training_data\wjm_frame82.npy,wjm,training_data
./data\training_data\wjm_frame83.npy,wjm,training_data
./data\training_data\wjm_frame84.npy,wjm,training_data
./data\training_data\wjm_frame85.npy,wjm,training_data
./data\training_data\wjm_frame86.npy,wjm,training_data
./data\training_data\wjm_frame87.npy,wjm,training_data
./data\training_data\wjm_frame88.npy,wjm,training_data
./data\training_data\wjm_frame89.npy,wjm,training_data
./data\training_data\wjm_frame90.npy,wjm,training_data
./data\training_data\wjm_frame91.npy,wjm,training_data
./data\training_data\wjm_frame92.npy,wjm,training_data
./data\training_data\wjm_frame93.npy,wjm,training_data
./data\training_data\wjm_frame94.npy,wjm,training_data
./data\training_data\wjm_frame95.npy,wjm,training_data
./data\training_data\wjm_frame96.npy,wjm,training_data
./data\training_data\wjm_frame97.npy,wjm,training_data
./data\training_data\wjm_frame98.npy,wjm,training_data
./data\training_data\wjm_frame99.npy,wjm,training_data
./data\training_data\wjm_frame100.npy,wjm,training_data
./data\training_data\wjm_frame101.npy,wjm,training_data
./data\training_data\wjm_frame102.npy,wjm,training_data
./data\training_data\wjm_frame103.npy,wjm,training_data
./data\training_data\wjm_frame104.npy,wjm,training_data
./data\training_data\wjm_frame105.npy,wjm,training_data
./data\training_data\wjm_frame106.npy,wjm,training_data
./data\training_data\wjm_frame107.npy,wjm,training_data
./data\training_data\wjm_frame108.npy,wjm,training_data
./data\training_data\wjm_frame109.npy,wjm,training_data
./data\training_data\wjm_frame110.npy,wjm,training_data
./data\training_data\wjm_frame111.npy,wjm,training_data
./data\training_data\wjm_frame112.npy,wjm,training_data
./data\training_data\wjm_frame113.npy,wjm,training_data
./data\training_data\wjm_frame114.npy,wjm,training_data
./data\training_data\wjm_frame115.npy,wjm,training_data
./data\training_data\wjm_frame116.npy,wjm,training_data
./data\training_data\wjm_frame117.npy,wjm,training_data
./data\training_data\wjm_frame118.npy,wjm,training_data
./data\training_data\wjm_frame119.npy,wjm,training_data
./data\training_data\wjm_frame120.npy,wjm,training_data
./data\training_data\wjm_frame121.npy,wjm,training_data
./data\training_data\wjm_frame122.npy,wjm,training_data
./data\training_data\wjm_frame123.npy,wjm,training_data
./data\training_data\wjm_frame124.npy,wjm,training_data
./data\training_data\wjm_frame125.npy,wjm,training_data
./data\training_data\wjm_frame126.npy,wjm,training_data
./data\training_data\wjm_frame127.npy,wjm,training_data
./data\training_data\wjm_frame128.npy,wjm,training_data
./data\training_data\wjm_frame129.npy,wjm,training_data
./data\training_data\wjm_frame130.npy,wjm,training_data
./data\training_data\wjm_frame131.npy,wjm,training_data
./data\training_data\wjm_frame132.npy,wjm,training_data
./data\training_data\wjm_frame133.npy,wjm,training_data
./data\training_data\wjm_frame134.npy,wjm,training_data
./data\training_data\wjm_frame135.npy,wjm,training_data
./data\training_data\wjm_frame136.npy,wjm,training_data
./data\training_data\wjm_frame137.npy,wjm,training_data
./data\training_data\wjm_frame138.npy,wjm,training_data
./data\training_data\wjm_frame139.npy,wjm,training_data
./data\training_data\wjm_frame140.npy,wjm,training_data
./data\training_data\wjm_frame141.npy,wjm,training_data
./data\training_data\wjm_frame142.npy,wjm,training_data
./data\training_data\wjm_frame143.npy,wjm,training_data
./data\training_data\wjm_frame144.npy,wjm,training_data
./data\training_data\wjm_frame145.npy,wjm,training_data
./data\training_data\wjm_frame146.npy,wjm,training_data
./data\training_data\wjm_frame147.npy,wjm,training_data
./data\training_data\wjm_frame148.npy,wjm,training_data
./data\training_data\wjm_frame149.npy,wjm,training_data
./data\training_data\wjm_frame150.npy,wjm,training_data
./data\training_data\wjm_frame151.npy,wjm,training_data
./data\training_data\wjm_frame152.npy,wjm,training_data
./data\training_data\wjm_frame153.npy,wjm,training_data
./data\training_data\wjm_frame154.npy,wjm,training_data
./data\training_data\wjm_frame155.npy,wjm,training_data
./data\training_data\wjm_frame156.npy,wjm,training_data
./data\training_data\wjm_frame157.npy,wjm,training_data
